snappath,dataset,para,job,centerx,centery,xlow,xup,ylow,yup
./snap77/lic_snap77.39.05.bmp,77,39,05,123,553,118,128,503,603
./snap77/lic_snap77.39.05.bmp,77,39,05,185,548,180,190,498,598
./snap77/lic_snap77.40.05.bmp,77,40,05,41,549,36,46,499,599
./snap77/lic_snap77.40.05.bmp,77,40,05,69,553,64,74,503,603
./snap77/lic_snap77.40.05.bmp,77,40,05,118,548,113,123,498,598
./snap77/lic_snap77.41.05.bmp,77,41,05,37,548,32,42,498,598
./snap77/lic_snap77.41.05.bmp,77,41,05,12,558,7,17,508,608
./snap77/lic_snap77.41.05.bmp,77,41,05,66,535,61,71,485,585
./snap77/lic_snap77.41.05.bmp,77,41,05,121,549,116,126,499,599
./snap77/lic_snap77.42.05.bmp,77,42,05,41,548,36,46,498,598
./snap77/lic_snap77.42.05.bmp,77,42,05,10,548,5,15,498,598
./snap77/lic_snap77.42.05.bmp,77,42,05,69,548,64,74,498,598
./snap77/lic_snap77.43.05.bmp,77,43,05,68,548,63,73,498,598
./snap77/lic_snap77.43.05.bmp,77,43,05,39,549,34,44,499,599
./snap77/lic_snap77.43.05.bmp,77,43,05,11,540,6,16,490,590
./snap77/lic_snap77.43.05.bmp,77,43,05,117,548,112,122,498,598
./snap77/lic_snap77.43.05.bmp,77,43,05,188,546,183,193,496,596
./snap77/lic_snap77.44.05.bmp,77,44,05,13,544,8,18,494,594
./snap77/lic_snap77.45.05.bmp,77,45,05,13,544,8,18,494,594
./snap77/lic_snap77.45.05.bmp,77,45,05,43,551,38,48,501,601
./snap77/lic_snap77.45.05.bmp,77,45,05,97,533,92,102,483,583
./snap77/lic_snap77.45.05.bmp,77,45,05,186,548,181,191,498,598
./snap77/lic_snap77.46.05.bmp,77,46,05,42,539,37,47,489,589
./snap77/lic_snap77.46.05.bmp,77,46,05,14,548,9,19,498,598
./snap77/lic_snap77.48.05.bmp,77,48,05,42,544,37,47,494,594
./snap77/lic_snap77.48.05.bmp,77,48,05,13,548,8,18,498,598
./snap77/lic_snap77.51.05.bmp,77,51,05,39,549,34,44,499,599
./snap77/lic_snap77.52.05.bmp,77,52,05,39,549,34,44,499,599
./snap77/lic_snap77.53.05.bmp,77,53,05,39,549,34,44,499,599
./snap77/lic_snap77.53.05.bmp,77,53,05,13,553,8,18,503,603
./snap77/lic_snap77.54.05.bmp,77,54,05,42,548,37,47,498,598
./snap77/lic_snap77.54.05.bmp,77,54,05,121,548,116,126,498,598
./snap77/lic_snap77.55.05.bmp,77,55,05,41,555,36,46,505,605
./snap77/lic_snap77.55.05.bmp,77,55,05,68,551,63,73,501,601
./snap77/lic_snap77.55.05.bmp,77,55,05,191,546,186,196,496,596
./snap77/lic_snap77.56.05.bmp,77,56,05,122,553,117,127,503,603
./snap77/lic_snap77.56.05.bmp,77,56,05,40,544,35,45,494,594
./snap77/lic_snap77.56.05.bmp,77,56,05,14,558,9,19,508,608
./snap77/lic_snap77.57.05.bmp,77,57,05,14,558,9,19,508,608
./snap77/lic_snap77.57.05.bmp,77,57,05,38,553,33,43,503,603
./snap77/lic_snap77.58.05.bmp,77,58,05,39,549,34,44,499,599
./snap77/lic_snap77.58.05.bmp,77,58,05,15,557,10,20,507,607
./snap77/lic_snap77.59.05.bmp,77,59,05,91,546,86,96,496,596
./snap77/lic_snap77.59.05.bmp,77,59,05,41,551,36,46,501,601
./snap77/lic_snap77.60.05.bmp,77,60,05,41,551,36,46,501,601
./snap77/lic_snap77.60.05.bmp,77,60,05,14,560,9,19,510,610
./snap77/lic_snap77.60.05.bmp,77,60,05,120,548,115,125,498,598
./snap77/lic_snap77.61.05.bmp,77,61,05,40,553,35,45,503,603
./snap77/lic_snap77.61.05.bmp,77,61,05,66,549,61,71,499,599
./snap77/lic_snap77.61.05.bmp,77,61,05,12,548,7,17,498,598
./snap77/lic_snap77.01.06.bmp,77,01,06,12,548,7,17,498,598
./snap77/lic_snap77.01.06.bmp,77,01,06,40,560,35,45,510,610
./snap77/lic_snap77.01.06.bmp,77,01,06,68,553,63,73,503,603
./snap77/lic_snap77.03.06.bmp,77,03,06,41,553,36,46,503,603
./snap77/lic_snap77.03.06.bmp,77,03,06,17,557,12,22,507,607
./snap77/lic_snap77.04.06.bmp,77,04,06,120,555,115,125,505,605
./snap77/lic_snap77.05.06.bmp,77,05,06,120,555,115,125,505,605
./snap77/lic_snap77.05.06.bmp,77,05,06,38,557,33,43,507,607
./snap77/lic_snap77.07.06.bmp,77,07,06,38,557,33,43,507,607
./snap77/lic_snap77.07.06.bmp,77,07,06,65,548,60,70,498,598
./snap77/lic_snap77.08.06.bmp,77,08,06,40,560,35,45,510,610
./snap77/lic_snap77.08.06.bmp,77,08,06,120,549,115,125,499,599
./snap77/lic_snap77.09.06.bmp,77,09,06,39,551,34,44,501,601
./snap77/lic_snap77.09.06.bmp,77,09,06,68,555,63,73,505,605
./snap77/lic_snap77.10.06.bmp,77,10,06,41,555,36,46,505,605
./snap77/lic_snap77.10.06.bmp,77,10,06,11,551,6,16,501,601
./snap77/lic_snap77.11.06.bmp,77,11,06,40,553,35,45,503,603
./snap77/lic_snap77.11.06.bmp,77,11,06,66,551,61,71,501,601
./snap77/lic_snap77.11.06.bmp,77,11,06,121,553,116,126,503,603
./snap77/lic_snap77.12.06.bmp,77,12,06,121,553,116,126,503,603
./snap77/lic_snap77.12.06.bmp,77,12,06,67,553,62,72,503,603
./snap77/lic_snap77.12.06.bmp,77,12,06,38,564,33,43,514,614
./snap77/lic_snap77.12.06.bmp,77,12,06,13,548,8,18,498,598
./snap77/lic_snap77.13.06.bmp,77,13,06,13,548,8,18,498,598
./snap77/lic_snap77.13.06.bmp,77,13,06,39,542,34,44,492,592
./snap77/lic_snap77.13.06.bmp,77,13,06,68,546,63,73,496,596
./snap77/lic_snap77.13.06.bmp,77,13,06,122,548,117,127,498,598
./snap77/lic_snap77.14.06.bmp,77,14,06,122,548,117,127,498,598
./snap77/lic_snap77.15.06.bmp,77,15,06,40,553,35,45,503,603
./snap77/lic_snap77.15.06.bmp,77,15,06,14,549,9,19,499,599
./snap77/lic_snap77.15.06.bmp,77,15,06,67,549,62,72,499,599
./snap77/lic_snap77.15.06.bmp,77,15,06,95,544,90,100,494,594
./snap77/lic_snap77.15.06.bmp,77,15,06,120,542,115,125,492,592
./snap77/lic_snap77.16.06.bmp,77,16,06,189,555,184,194,505,605
./snap77/lic_snap77.16.06.bmp,77,16,06,219,546,214,224,496,596
./snap77/lic_snap77.16.06.bmp,77,16,06,121,553,116,126,503,603
./snap77/lic_snap77.16.06.bmp,77,16,06,66,555,61,71,505,605
./snap77/lic_snap77.16.06.bmp,77,16,06,39,555,34,44,505,605
./snap77/lic_snap77.16.06.bmp,77,16,06,11,548,6,16,498,598
./snap77/lic_snap77.18.06.bmp,77,18,06,67,553,62,72,503,603
./snap77/lic_snap77.18.06.bmp,77,18,06,40,560,35,45,510,610
./snap77/lic_snap77.18.06.bmp,77,18,06,12,549,7,17,499,599
./snap77/lic_snap77.18.06.bmp,77,18,06,120,557,115,125,507,607
./snap77/lic_snap77.19.06.bmp,77,19,06,94,542,89,99,492,592
./snap77/lic_snap77.19.06.bmp,77,19,06,67,553,62,72,503,603
./snap77/lic_snap77.19.06.bmp,77,19,06,42,548,37,47,498,598
./snap77/lic_snap77.20.06.bmp,77,20,06,42,548,37,47,498,598
./snap77/lic_snap77.20.06.bmp,77,20,06,93,544,88,98,494,594
./snap77/lic_snap77.20.06.bmp,77,20,06,12,567,7,17,517,617
./snap77/lic_snap77.20.06.bmp,77,20,06,66,551,61,71,501,601
./snap77/lic_snap77.20.06.bmp,77,20,06,120,553,115,125,503,603
./snap77/lic_snap77.20.06.bmp,77,20,06,189,539,184,194,489,589
./snap77/lic_snap77.21.06.bmp,77,21,06,120,555,115,125,505,605
./snap77/lic_snap77.21.06.bmp,77,21,06,65,548,60,70,498,598
./snap77/lic_snap77.21.06.bmp,77,21,06,40,553,35,45,503,603
./snap77/lic_snap77.21.06.bmp,77,21,06,13,557,8,18,507,607
./snap77/lic_snap77.22.06.bmp,77,22,06,95,530,90,100,480,580
./snap77/lic_snap77.22.06.bmp,77,22,06,38,564,33,43,514,614
./snap77/lic_snap77.23.06.bmp,77,23,06,38,564,33,43,514,614
./snap77/lic_snap77.24.06.bmp,77,24,06,122,560,117,127,510,610
./snap77/lic_snap77.24.06.bmp,77,24,06,39,553,34,44,503,603
./snap77/lic_snap77.24.06.bmp,77,24,06,13,558,8,18,508,608
./snap77/lic_snap77.25.06.bmp,77,25,06,39,544,34,44,494,594
./snap77/lic_snap77.25.06.bmp,77,25,06,68,560,63,73,510,610
./snap77/lic_snap77.25.06.bmp,77,25,06,120,551,115,125,501,601
./snap77/lic_snap77.26.06.bmp,77,26,06,67,562,62,72,512,612
./snap77/lic_snap77.26.06.bmp,77,26,06,42,551,37,47,501,601
./snap77/lic_snap77.26.06.bmp,77,26,06,13,560,8,18,510,610
./snap77/lic_snap77.27.06.bmp,77,27,06,39,557,34,44,507,607
./snap77/lic_snap77.28.06.bmp,77,28,06,14,548,9,19,498,598
./snap77/lic_snap77.28.06.bmp,77,28,06,69,548,64,74,498,598
./snap77/lic_snap77.28.06.bmp,77,28,06,122,560,117,127,510,610
./snap77/lic_snap77.29.06.bmp,77,29,06,69,548,64,74,498,598
./snap77/lic_snap77.29.06.bmp,77,29,06,120,557,115,125,507,607
./snap77/lic_snap77.29.06.bmp,77,29,06,40,549,35,45,499,599
./snap77/lic_snap77.30.06.bmp,77,30,06,14,557,9,19,507,607
./snap77/lic_snap77.30.06.bmp,77,30,06,67,558,62,72,508,608
./snap77/lic_snap77.30.06.bmp,77,30,06,92,539,87,97,489,589
./snap77/lic_snap77.30.06.bmp,77,30,06,120,558,115,125,508,608
./snap77/lic_snap77.31.06.bmp,77,31,06,67,544,62,72,494,594
./snap77/lic_snap77.31.06.bmp,77,31,06,39,555,34,44,505,605
./snap77/lic_snap77.31.06.bmp,77,31,06,12,551,7,17,501,601
./snap77/lic_snap77.32.06.bmp,77,32,06,12,551,7,17,501,601
./snap77/lic_snap77.32.06.bmp,77,32,06,39,549,34,44,499,599
./snap77/lic_snap77.32.06.bmp,77,32,06,67,551,62,72,501,601
./snap77/lic_snap77.32.06.bmp,77,32,06,120,558,115,125,508,608
./snap77/lic_snap77.33.06.bmp,77,33,06,120,558,115,125,508,608
./snap77/lic_snap77.33.06.bmp,77,33,06,64,551,59,69,501,601
./snap77/lic_snap77.33.06.bmp,77,33,06,93,544,88,98,494,594
./snap77/lic_snap77.33.06.bmp,77,33,06,12,560,7,17,510,610
./snap77/lic_snap77.34.06.bmp,77,34,06,12,560,7,17,510,610
./snap77/lic_snap77.34.06.bmp,77,34,06,41,555,36,46,505,605
./snap77/lic_snap77.34.06.bmp,77,34,06,68,557,63,73,507,607
./snap77/lic_snap77.34.06.bmp,77,34,06,92,542,87,97,492,592
./snap77/lic_snap77.34.06.bmp,77,34,06,120,551,115,125,501,601
./snap77/lic_snap77.35.06.bmp,77,35,06,216,544,211,221,494,594
./snap77/lic_snap77.35.06.bmp,77,35,06,240,551,235,245,501,601
./snap77/lic_snap77.35.06.bmp,77,35,06,189,539,184,194,489,589
./snap77/lic_snap77.35.06.bmp,77,35,06,120,549,115,125,499,599
./snap77/lic_snap77.35.06.bmp,77,35,06,92,546,87,97,496,596
./snap77/lic_snap77.35.06.bmp,77,35,06,67,566,62,72,516,616
./snap77/lic_snap77.35.06.bmp,77,35,06,38,549,33,43,499,599
./snap77/lic_snap77.35.06.bmp,77,35,06,12,555,7,17,505,605
./snap77/lic_snap77.37.06.bmp,77,37,06,12,555,7,17,505,605
./snap77/lic_snap77.37.06.bmp,77,37,06,39,549,34,44,499,599
./snap77/lic_snap77.37.06.bmp,77,37,06,69,548,64,74,498,598
./snap77/lic_snap77.37.06.bmp,77,37,06,92,540,87,97,490,590
./snap77/lic_snap77.37.06.bmp,77,37,06,118,564,113,123,514,614
./snap77/lic_snap77.37.06.bmp,77,37,06,147,546,142,152,496,596
./snap77/lic_snap77.37.06.bmp,77,37,06,216,548,211,221,498,598
./snap77/lic_snap77.38.06.bmp,77,38,06,40,555,35,45,505,605
./snap77/lic_snap77.38.06.bmp,77,38,06,12,557,7,17,507,607
./snap77/lic_snap77.38.06.bmp,77,38,06,67,557,62,72,507,607
./snap77/lic_snap77.38.06.bmp,77,38,06,94,542,89,99,492,592
./snap77/lic_snap77.38.06.bmp,77,38,06,120,560,115,125,510,610
./snap77/lic_snap77.38.06.bmp,77,38,06,189,548,184,194,498,598
./snap77/lic_snap77.39.06.bmp,77,39,06,12,557,7,17,507,607
./snap77/lic_snap77.39.06.bmp,77,39,06,40,551,35,45,501,601
./snap77/lic_snap77.39.06.bmp,77,39,06,69,555,64,74,505,605
./snap77/lic_snap77.39.06.bmp,77,39,06,96,540,91,101,490,590
./snap77/lic_snap77.39.06.bmp,77,39,06,119,569,114,124,519,619
./snap77/lic_snap77.39.06.bmp,77,39,06,157,539,152,162,489,589
./snap77/lic_snap77.39.06.bmp,77,39,06,189,546,184,194,496,596
./snap77/lic_snap77.39.06.bmp,77,39,06,214,548,209,219,498,598
./snap77/lic_snap77.40.06.bmp,77,40,06,40,553,35,45,503,603
./snap77/lic_snap77.40.06.bmp,77,40,06,14,548,9,19,498,598
./snap77/lic_snap77.40.06.bmp,77,40,06,68,551,63,73,501,601
./snap77/lic_snap77.40.06.bmp,77,40,06,91,535,86,96,485,585
./snap77/lic_snap77.40.06.bmp,77,40,06,119,551,114,124,501,601
./snap77/lic_snap77.41.06.bmp,77,41,06,40,553,35,45,503,603
./snap77/lic_snap77.41.06.bmp,77,41,06,12,548,7,17,498,598
./snap77/lic_snap77.41.06.bmp,77,41,06,67,558,62,72,508,608
./snap77/lic_snap77.41.06.bmp,77,41,06,120,558,115,125,508,608
./snap77/lic_snap77.42.06.bmp,77,42,06,120,558,115,125,508,608
./snap77/lic_snap77.42.06.bmp,77,42,06,91,546,86,96,496,596
./snap77/lic_snap77.42.06.bmp,77,42,06,67,551,62,72,501,601
./snap77/lic_snap77.42.06.bmp,77,42,06,39,548,34,44,498,598
./snap77/lic_snap77.42.06.bmp,77,42,06,12,551,7,17,501,601
./snap77/lic_snap77.43.06.bmp,77,43,06,119,558,114,124,508,608
./snap77/lic_snap77.43.06.bmp,77,43,06,39,557,34,44,507,607
./snap77/lic_snap77.43.06.bmp,77,43,06,12,558,7,17,508,608
./snap77/lic_snap77.44.06.bmp,77,44,06,12,558,7,17,508,608
./snap77/lic_snap77.44.06.bmp,77,44,06,68,548,63,73,498,598
./snap77/lic_snap77.44.06.bmp,77,44,06,38,564,33,43,514,614
./snap77/lic_snap77.45.06.bmp,77,45,06,12,564,7,17,514,614
./snap77/lic_snap77.45.06.bmp,77,45,06,40,558,35,45,508,608
./snap77/lic_snap77.45.06.bmp,77,45,06,67,549,62,72,499,599
./snap77/lic_snap77.45.06.bmp,77,45,06,120,553,115,125,503,603
./snap77/lic_snap77.45.06.bmp,77,45,06,218,542,213,223,492,592
./snap77/lic_snap77.46.06.bmp,77,46,06,9,544,4,14,494,594
./snap77/lic_snap77.46.06.bmp,77,46,06,41,549,36,46,499,599
./snap77/lic_snap77.46.06.bmp,77,46,06,67,546,62,72,496,596
./snap77/lic_snap77.46.06.bmp,77,46,06,120,562,115,125,512,612
./snap77/lic_snap77.46.06.bmp,77,46,06,188,542,183,193,492,592
./snap77/lic_snap77.47.06.bmp,77,47,06,12,553,7,17,503,603
./snap77/lic_snap77.47.06.bmp,77,47,06,41,557,36,46,507,607
./snap77/lic_snap77.47.06.bmp,77,47,06,91,548,86,96,498,598
./snap77/lic_snap77.47.06.bmp,77,47,06,120,567,115,125,517,617
./snap77/lic_snap77.47.06.bmp,77,47,06,159,548,154,164,498,598
./snap77/lic_snap77.47.06.bmp,77,47,06,242,553,237,247,503,603
./snap77/lic_snap77.48.06.bmp,77,48,06,242,553,237,247,503,603
./snap77/lic_snap77.48.06.bmp,77,48,06,217,551,212,222,501,601
./snap77/lic_snap77.48.06.bmp,77,48,06,187,548,182,192,498,598
./snap77/lic_snap77.48.06.bmp,77,48,06,120,548,115,125,498,598
./snap77/lic_snap77.48.06.bmp,77,48,06,66,553,61,71,503,603
./snap77/lic_snap77.48.06.bmp,77,48,06,12,557,7,17,507,607
./snap77/lic_snap77.49.06.bmp,77,49,06,12,557,7,17,507,607
./snap77/lic_snap77.49.06.bmp,77,49,06,41,551,36,46,501,601
./snap77/lic_snap77.49.06.bmp,77,49,06,67,555,62,72,505,605
./snap77/lic_snap77.49.06.bmp,77,49,06,120,562,115,125,512,612
./snap77/lic_snap77.50.06.bmp,77,50,06,93,546,88,98,496,596
./snap77/lic_snap77.50.06.bmp,77,50,06,41,551,36,46,501,601
./snap77/lic_snap77.50.06.bmp,77,50,06,13,551,8,18,501,601
./snap77/lic_snap77.50.06.bmp,77,50,06,122,558,117,127,508,608
./snap77/lic_snap77.50.06.bmp,77,50,06,188,548,183,193,498,598
./snap77/lic_snap77.51.06.bmp,77,51,06,188,548,183,193,498,598
./snap77/lic_snap77.51.06.bmp,77,51,06,119,564,114,124,514,614
./snap77/lic_snap77.51.06.bmp,77,51,06,39,553,34,44,503,603
./snap77/lic_snap77.51.06.bmp,77,51,06,13,555,8,18,505,605
./snap77/lic_snap77.52.06.bmp,77,52,06,13,555,8,18,505,605
./snap77/lic_snap77.52.06.bmp,77,52,06,41,553,36,46,503,603
./snap77/lic_snap77.52.06.bmp,77,52,06,68,551,63,73,501,601
./snap77/lic_snap77.52.06.bmp,77,52,06,93,546,88,98,496,596
./snap77/lic_snap77.52.06.bmp,77,52,06,242,551,237,247,501,601
./snap77/lic_snap77.53.06.bmp,77,53,06,189,546,184,194,496,596
./snap77/lic_snap77.53.06.bmp,77,53,06,120,562,115,125,512,612
./snap77/lic_snap77.53.06.bmp,77,53,06,90,540,85,95,490,590
./snap77/lic_snap77.53.06.bmp,77,53,06,66,553,61,71,503,603
./snap77/lic_snap77.53.06.bmp,77,53,06,39,551,34,44,501,601
./snap77/lic_snap77.53.06.bmp,77,53,06,12,549,7,17,499,599
./snap77/lic_snap77.54.06.bmp,77,54,06,12,549,7,17,499,599
./snap77/lic_snap77.54.06.bmp,77,54,06,40,553,35,45,503,603
./snap77/lic_snap77.54.06.bmp,77,54,06,66,553,61,71,503,603
./snap77/lic_snap77.54.06.bmp,77,54,06,94,533,89,99,483,583
./snap77/lic_snap77.54.06.bmp,77,54,06,243,551,238,248,501,601
./snap77/lic_snap77.55.06.bmp,77,55,06,12,551,7,17,501,601
./snap77/lic_snap77.55.06.bmp,77,55,06,40,557,35,45,507,607
./snap77/lic_snap77.55.06.bmp,77,55,06,66,562,61,71,512,612
./snap77/lic_snap77.55.06.bmp,77,55,06,121,558,116,126,508,608
./snap77/lic_snap77.55.06.bmp,77,55,06,189,546,184,194,496,596
./snap77/lic_snap77.55.06.bmp,77,55,06,218,551,213,223,501,601
./snap77/lic_snap77.55.06.bmp,77,55,06,241,553,236,246,503,603
./snap77/lic_snap77.56.06.bmp,77,56,06,12,546,7,17,496,596
./snap77/lic_snap77.56.06.bmp,77,56,06,39,551,34,44,501,601
./snap77/lic_snap77.56.06.bmp,77,56,06,69,542,64,74,492,592
./snap77/lic_snap77.56.06.bmp,77,56,06,93,544,88,98,494,594
./snap77/lic_snap77.56.06.bmp,77,56,06,119,562,114,124,512,612
./snap77/lic_snap77.56.06.bmp,77,56,06,156,537,151,161,487,587
./snap77/lic_snap77.56.06.bmp,77,56,06,187,548,182,192,498,598
./snap77/lic_snap77.56.06.bmp,77,56,06,215,551,210,220,501,601
./snap77/lic_snap77.56.06.bmp,77,56,06,241,558,236,246,508,608
./snap77/lic_snap77.57.06.bmp,77,57,06,12,553,7,17,503,603
./snap77/lic_snap77.57.06.bmp,77,57,06,41,557,36,46,507,607
./snap77/lic_snap77.57.06.bmp,77,57,06,69,546,64,74,496,596
./snap77/lic_snap77.57.06.bmp,77,57,06,92,533,87,97,483,583
./snap77/lic_snap77.57.06.bmp,77,57,06,121,566,116,126,516,616
./snap77/lic_snap77.57.06.bmp,77,57,06,189,544,184,194,494,594
./snap77/lic_snap77.57.06.bmp,77,57,06,215,548,210,220,498,598
./snap77/lic_snap77.57.06.bmp,77,57,06,240,553,235,245,503,603
./snap77/lic_snap77.58.06.bmp,77,58,06,13,549,8,18,499,599
./snap77/lic_snap77.58.06.bmp,77,58,06,40,553,35,45,503,603
./snap77/lic_snap77.58.06.bmp,77,58,06,66,549,61,71,499,599
./snap77/lic_snap77.58.06.bmp,77,58,06,93,535,88,98,485,585
./snap77/lic_snap77.58.06.bmp,77,58,06,120,560,115,125,510,610
./snap77/lic_snap77.58.06.bmp,77,58,06,217,546,212,222,496,596
./snap77/lic_snap77.59.06.bmp,77,59,06,12,549,7,17,499,599
./snap77/lic_snap77.59.06.bmp,77,59,06,41,551,36,46,501,601
./snap77/lic_snap77.59.06.bmp,77,59,06,66,549,61,71,499,599
./snap77/lic_snap77.59.06.bmp,77,59,06,120,560,115,125,510,610
./snap77/lic_snap77.59.06.bmp,77,59,06,238,558,233,243,508,608
./snap77/lic_snap77.60.06.bmp,77,60,06,11,549,6,16,499,599
./snap77/lic_snap77.60.06.bmp,77,60,06,40,548,35,45,498,598
./snap77/lic_snap77.60.06.bmp,77,60,06,67,544,62,72,494,594
./snap77/lic_snap77.60.06.bmp,77,60,06,120,558,115,125,508,608
./snap77/lic_snap77.60.06.bmp,77,60,06,217,544,212,222,494,594
./snap77/lic_snap77.61.06.bmp,77,61,06,11,551,6,16,501,601
./snap77/lic_snap77.61.06.bmp,77,61,06,38,558,33,43,508,608
./snap77/lic_snap77.61.06.bmp,77,61,06,67,553,62,72,503,603
./snap77/lic_snap77.61.06.bmp,77,61,06,120,560,115,125,510,610
./snap77/lic_snap77.61.06.bmp,77,61,06,216,544,211,221,494,594
./snap77/lic_snap77.62.06.bmp,77,62,06,12,548,7,17,498,598
./snap77/lic_snap77.62.06.bmp,77,62,06,67,548,62,72,498,598
./snap77/lic_snap77.62.06.bmp,77,62,06,189,549,184,194,499,599
./snap77/lic_snap77.62.06.bmp,77,62,06,216,537,211,221,487,587
./snap77/lic_snap77.01.07.bmp,77,01,07,13,546,8,18,496,596
./snap77/lic_snap77.01.07.bmp,77,01,07,40,548,35,45,498,598
./snap77/lic_snap77.01.07.bmp,77,01,07,66,551,61,71,501,601
./snap77/lic_snap77.01.07.bmp,77,01,07,93,537,88,98,487,587
./snap77/lic_snap77.01.07.bmp,77,01,07,187,555,182,192,505,605
./snap77/lic_snap77.01.07.bmp,77,01,07,215,548,210,220,498,598
./snap77/lic_snap77.02.07.bmp,77,02,07,14,555,9,19,505,605
./snap77/lic_snap77.02.07.bmp,77,02,07,41,557,36,46,507,607
./snap77/lic_snap77.02.07.bmp,77,02,07,66,558,61,71,508,608
./snap77/lic_snap77.02.07.bmp,77,02,07,94,542,89,99,492,592
./snap77/lic_snap77.02.07.bmp,77,02,07,121,569,116,126,519,619
./snap77/lic_snap77.02.07.bmp,77,02,07,215,537,210,220,487,587
./snap77/lic_snap77.03.07.bmp,77,03,07,11,555,6,16,505,605
./snap77/lic_snap77.03.07.bmp,77,03,07,40,564,35,45,514,614
./snap77/lic_snap77.03.07.bmp,77,03,07,67,548,62,72,498,598
./snap77/lic_snap77.03.07.bmp,77,03,07,121,566,116,126,516,616
./snap77/lic_snap77.03.07.bmp,77,03,07,189,548,184,194,498,598
./snap77/lic_snap77.03.07.bmp,77,03,07,239,557,234,244,507,607
./snap77/lic_snap77.04.07.bmp,77,04,07,11,546,6,16,496,596
./snap77/lic_snap77.04.07.bmp,77,04,07,42,546,37,47,496,596
./snap77/lic_snap77.04.07.bmp,77,04,07,67,549,62,72,499,599
./snap77/lic_snap77.04.07.bmp,77,04,07,90,546,85,95,496,596
./snap77/lic_snap77.04.07.bmp,77,04,07,121,571,116,126,521,621
./snap77/lic_snap77.04.07.bmp,77,04,07,187,542,182,192,492,592
./snap77/lic_snap77.04.07.bmp,77,04,07,217,548,212,222,498,598
./snap77/lic_snap77.04.07.bmp,77,04,07,242,548,237,247,498,598
./snap77/lic_snap77.05.07.bmp,77,05,07,10,553,5,15,503,603
./snap77/lic_snap77.05.07.bmp,77,05,07,41,560,36,46,510,610
./snap77/lic_snap77.05.07.bmp,77,05,07,68,564,63,73,514,614
./snap77/lic_snap77.05.07.bmp,77,05,07,91,539,86,96,489,589
./snap77/lic_snap77.05.07.bmp,77,05,07,121,553,116,126,503,603
./snap77/lic_snap77.05.07.bmp,77,05,07,189,549,184,194,499,599
./snap77/lic_snap77.05.07.bmp,77,05,07,216,546,211,221,496,596
./snap77/lic_snap77.06.07.bmp,77,06,07,240,562,235,245,512,612
./snap77/lic_snap77.06.07.bmp,77,06,07,187,540,182,192,490,590
./snap77/lic_snap77.06.07.bmp,77,06,07,119,549,114,124,499,599
./snap77/lic_snap77.06.07.bmp,77,06,07,92,535,87,97,485,585
./snap77/lic_snap77.06.07.bmp,77,06,07,38,555,33,43,505,605
./snap77/lic_snap77.06.07.bmp,77,06,07,11,539,6,16,489,589
./snap77/lic_snap77.07.07.bmp,77,07,07,11,539,6,16,489,589
